root;node;depth;parent;node_line;edge_caller;edge_callee;edge_call_line;edge_caller_line;edge_callee_line;edge_raw_callee
convert_image_variants;_is_semantic_template_variant;3;_load_existing_conversion_rows;8837;_load_existing_conversion_rows;_is_semantic_template_variant;8879;8849;8837;_is_semantic_template_variant
convert_image_variants;get_base_name_from_file;4;_is_semantic_template_variant;903;_is_semantic_template_variant;get_base_name_from_file;8839;8837;903;get_base_name_from_file
convert_image_variants;_sniff_raster_size;3;_load_existing_conversion_rows;8930;_load_existing_conversion_rows;_sniff_raster_size;8888;8849;8930;_sniff_raster_size
convert_image_variants;_read_svg_geometry;3;_load_existing_conversion_rows;10219;_load_existing_conversion_rows;_read_svg_geometry;8874;8849;10219;_read_svg_geometry
convert_image_variants;_gray_from_hex;4;_read_svg_geometry;10231;_read_svg_geometry;_gray_from_hex;10335;10219;10231;_gray_from_hex
convert_image_variants;_render_embedded_raster_svg;2;convert_range;8994;convert_range;_render_embedded_raster_svg;9839;9803;8994;_render_embedded_raster_svg
convert_image_variants;_sniff_raster_size;3;_render_embedded_raster_svg;8930;_render_embedded_raster_svg;_sniff_raster_size;8995;8994;8930;_sniff_raster_size
convert_image_variants;_svg_href_mime_type;3;_render_embedded_raster_svg;8983;_render_embedded_raster_svg;_svg_href_mime_type;8998;8994;8983;_svg_href_mime_type
convert_image_variants;_load_quality_config;2;convert_range;9011;convert_range;_load_quality_config;10012;9803;9011;_load_quality_config
convert_image_variants;_quality_config_path;3;_load_quality_config;9007;_load_quality_config;_quality_config_path;9012;9011;9007;_quality_config_path
convert_image_variants;_write_quality_config;2;convert_range;9023;convert_range;_write_quality_config;10027;9803;9023;_write_quality_config
convert_image_variants;write;3;_write_quality_config;0;_write_quality_config;write;9043;9023;0;f.write
convert_image_variants;_quality_config_path;3;_write_quality_config;9007;_write_quality_config;_quality_config_path;9030;9023;9007;_quality_config_path
convert_image_variants;_compute_successful_conversions_error_threshold;2;convert_range;9055;convert_range;_compute_successful_conversions_error_threshold;10006;9803;9055;_compute_successful_conversions_error_threshold
convert_image_variants;_select_middle_lower_tercile;2;convert_range;9086;convert_range;_select_middle_lower_tercile;10054;9803;9086;_select_middle_lower_tercile
convert_image_variants;_select_open_quality_cases;2;convert_range;9095;convert_range;_select_open_quality_cases;10046;9803;9095;_select_open_quality_cases
convert_image_variants;_iteration_strategy_for_pass;2;convert_range;9122;convert_range;_iteration_strategy_for_pass;10059;9803;9122;_iteration_strategy_for_pass
convert_image_variants;_adaptive_iteration_budget_for_quality_row;2;convert_range;9135;convert_range;_adaptive_iteration_budget_for_quality_row;10064;9803;9135;_adaptive_iteration_budget_for_quality_row
convert_image_variants;_write_quality_pass_report;2;convert_range;9166;convert_range;_write_quality_pass_report;10099;9803;9166;_write_quality_pass_report
convert_image_variants;_evaluate_quality_pass_candidate;2;convert_range;9203;convert_range;_evaluate_quality_pass_candidate;10072;9803;9203;_evaluate_quality_pass_candidate
convert_image_variants;_try_template_transfer;2;convert_range;9611;convert_range;_try_template_transfer;9983;9803;9611;_try_template_transfer
convert_image_variants;calculate_delta2_stats;3;_try_template_transfer;0;_try_template_transfer;calculate_delta2_stats;9779;9611;0;Action.calculate_delta2_stats
convert_image_variants;calculate_error;3;_try_template_transfer;0;_try_template_transfer;calculate_error;9754;9611;0;Action.calculate_error
convert_image_variants;render_svg_to_numpy;3;_try_template_transfer;0;_try_template_transfer;render_svg_to_numpy;9772;9611;0;Action.render_svg_to_numpy
convert_image_variants;generate_badge_svg;3;_try_template_transfer;0;_try_template_transfer;generate_badge_svg;9722;9611;0;Action.generate_badge_svg
convert_image_variants;create_diff_image;3;_try_template_transfer;0;_try_template_transfer;create_diff_image;9776;9611;0;Action.create_diff_image
convert_image_variants;write;3;_try_template_transfer;0;_try_template_transfer;write;9770;9611;0;f.write
convert_image_variants;_build_transformed_svg_from_template;3;_try_template_transfer;9234;_try_template_transfer;_build_transformed_svg_from_template;9746;9611;9234;_build_transformed_svg_from_template
convert_image_variants;_extract_svg_inner;4;_build_transformed_svg_from_template;9227;_build_transformed_svg_from_template;_extract_svg_inner;9242;9234;9227;_extract_svg_inner
convert_image_variants;_estimate_template_transfer_scale;3;_try_template_transfer;9293;_try_template_transfer;_estimate_template_transfer_scale;9681;9611;9293;_estimate_template_transfer_scale
convert_image_variants;_mask_bbox;4;_estimate_template_transfer_scale;0;_estimate_template_transfer_scale;_mask_bbox;9319;9293;0;Action._mask_bbox
convert_image_variants;_foreground_mask;4;_estimate_template_transfer_scale;0;_estimate_template_transfer_scale;_foreground_mask;9317;9293;0;Action._foreground_mask
convert_image_variants;render_svg_to_numpy;4;_estimate_template_transfer_scale;0;_estimate_template_transfer_scale;render_svg_to_numpy;9302;9293;0;Action.render_svg_to_numpy
convert_image_variants;_build_transformed_svg_from_template;4;_estimate_template_transfer_scale;9234;_estimate_template_transfer_scale;_build_transformed_svg_from_template;9303;9293;9234;_build_transformed_svg_from_template
convert_image_variants;_extract_svg_inner;5;_build_transformed_svg_from_template;9227;_build_transformed_svg_from_template;_extract_svg_inner;9242;9234;9227;_extract_svg_inner
convert_image_variants;_template_transfer_transform_candidates;3;_try_template_transfer;9336;_try_template_transfer;_template_transfer_transform_candidates;9741;9611;9336;_template_transfer_transform_candidates
convert_image_variants;_template_transfer_scale_candidates;4;_template_transfer_transform_candidates;9269;_template_transfer_transform_candidates;_template_transfer_scale_candidates;9351;9336;9269;_template_transfer_scale_candidates
convert_image_variants;_rank_template_transfer_donors;3;_try_template_transfer;9361;_try_template_transfer;_rank_template_transfer_donors;9652;9611;9361;_rank_template_transfer_donors
convert_image_variants;_normalized_geometry_signature;4;_rank_template_transfer_donors;10351;_rank_template_transfer_donors;_normalized_geometry_signature;9383;9361;10351;_normalized_geometry_signature
convert_image_variants;_max_signature_delta;4;_rank_template_transfer_donors;10377;_rank_template_transfer_donors;_max_signature_delta;9387;9361;10377;_max_signature_delta
convert_image_variants;_template_transfer_donor_family_compatible;3;_try_template_transfer;9396;_try_template_transfer;_template_transfer_donor_family_compatible;9663;9611;9396;_template_transfer_donor_family_compatible
convert_image_variants;_extract_symbol_family;4;_template_transfer_donor_family_compatible;8598;_template_transfer_donor_family_compatible;_extract_symbol_family;9408;9396;8598;_extract_symbol_family
convert_image_variants;_semantic_transfer_rotations;3;_try_template_transfer;9417;_try_template_transfer;_semantic_transfer_rotations;9711;9611;9417;_semantic_transfer_rotations
convert_image_variants;_semantic_transfer_is_compatible;3;_try_template_transfer;9438;_try_template_transfer;_semantic_transfer_is_compatible;9702;9611;9438;_semantic_transfer_is_compatible
convert_image_variants;_connector_arm_direction;4;_semantic_transfer_is_compatible;9480;_semantic_transfer_is_compatible;_connector_arm_direction;9467;9438;9480;_connector_arm_direction
convert_image_variants;_connector_stem_direction;4;_semantic_transfer_is_compatible;9498;_semantic_transfer_is_compatible;_connector_stem_direction;9473;9438;9498;_connector_stem_direction
convert_image_variants;_semantic_transfer_scale_candidates;3;_try_template_transfer;9516;_try_template_transfer;_semantic_transfer_scale_candidates;9705;9611;9516;_semantic_transfer_scale_candidates
convert_image_variants;_template_transfer_scale_candidates;4;_semantic_transfer_scale_candidates;9269;_semantic_transfer_scale_candidates;_template_transfer_scale_candidates;9518;9516;9269;_template_transfer_scale_candidates
convert_image_variants;_semantic_transfer_badge_params;3;_try_template_transfer;9531;_try_template_transfer;_semantic_transfer_badge_params;9713;9611;9531;_semantic_transfer_badge_params
convert_image_variants;_finalize_ac08_style;4;_semantic_transfer_badge_params;0;_semantic_transfer_badge_params;_finalize_ac08_style;9608;9531;0;Action._finalize_ac08_style
convert_image_variants;_clip_scalar;4;_semantic_transfer_badge_params;0;_semantic_transfer_badge_params;_clip_scalar;9589;9531;0;Action._clip_scalar
convert_image_variants;_rot_scale_point;4;_semantic_transfer_badge_params;9566;_semantic_transfer_badge_params;_rot_scale_point;9586;9531;9566;_rot_scale_point
convert_image_variants;_read_svg_geometry;3;_try_template_transfer;10219;_try_template_transfer;_read_svg_geometry;9677;9611;10219;_read_svg_geometry
convert_image_variants;_gray_from_hex;4;_read_svg_geometry;10231;_read_svg_geometry;_gray_from_hex;10335;10219;10231;_gray_from_hex
convert_image_variants;_convert_one;2;convert_range;9871;convert_range;_convert_one;10065;9803;9871;_convert_one
convert_image_variants;_harmonize_semantic_size_variants;2;convert_range;10582;convert_range;_harmonize_semantic_size_variants;10153;9803;10582;_harmonize_semantic_size_variants
convert_image_variants;calculate_error;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;calculate_error;10683;10582;0;Action.calculate_error
convert_image_variants;render_svg_to_numpy;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;render_svg_to_numpy;10682;10582;0;Action.render_svg_to_numpy
convert_image_variants;generate_badge_svg;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;generate_badge_svg;10673;10582;0;Action.generate_badge_svg
convert_image_variants;write;3;_harmonize_semantic_size_variants;0;_harmonize_semantic_size_variants;write;10710;10582;0;f.write
convert_image_variants;_read_svg_geometry;3;_harmonize_semantic_size_variants;10219;_harmonize_semantic_size_variants;_read_svg_geometry;10605;10582;10219;_read_svg_geometry
convert_image_variants;_gray_from_hex;4;_read_svg_geometry;10231;_read_svg_geometry;_gray_from_hex;10335;10219;10231;_gray_from_hex
convert_image_variants;_normalized_geometry_signature;3;_harmonize_semantic_size_variants;10351;_harmonize_semantic_size_variants;_normalized_geometry_signature;10627;10582;10351;_normalized_geometry_signature
convert_image_variants;_max_signature_delta;3;_harmonize_semantic_size_variants;10377;_harmonize_semantic_size_variants;_max_signature_delta;10635;10582;10377;_max_signature_delta
convert_image_variants;_scale_badge_params;3;_harmonize_semantic_size_variants;10411;_harmonize_semantic_size_variants;_scale_badge_params;10660;10582;10411;_scale_badge_params
convert_image_variants;_clip_scalar;4;_scale_badge_params;0;_scale_badge_params;_clip_scalar;10508;10411;0;Action._clip_scalar
convert_image_variants;_needs_large_circle_overflow_guard;4;_scale_badge_params;10384;_scale_badge_params;_needs_large_circle_overflow_guard;10463;10411;10384;_needs_large_circle_overflow_guard
convert_image_variants;_family_harmonized_badge_colors;3;_harmonize_semantic_size_variants;10532;_harmonize_semantic_size_variants;_family_harmonized_badge_colors;10654;10582;10532;_family_harmonized_badge_colors
convert_image_variants;_clip_gray;4;_family_harmonized_badge_colors;10528;_family_harmonized_badge_colors;_clip_gray;10577;10532;10528;_clip_gray
convert_image_variants;_write_ac08_regression_manifest;2;convert_range;10713;convert_range;_write_ac08_regression_manifest;10166;9803;10713;_write_ac08_regression_manifest
convert_image_variants;write;3;_write_ac08_regression_manifest;0;_write_ac08_regression_manifest;write;10751;10713;0;f.write
convert_image_variants;_write_ac08_success_criteria_report;2;convert_range;10780;convert_range;_write_ac08_success_criteria_report;10173;9803;10780;_write_ac08_success_criteria_report
convert_image_variants;write;3;_write_ac08_success_criteria_report;0;_write_ac08_success_criteria_report;write;10939;10780;0;f.write
convert_image_variants;_summarize_previous_good_ac08_variants;3;_write_ac08_success_criteria_report;10754;_write_ac08_success_criteria_report;_summarize_previous_good_ac08_variants;10852;10780;10754;_summarize_previous_good_ac08_variants
convert_image_variants;_write_ac08_weak_family_status_report;2;convert_range;10952;convert_range;_write_ac08_weak_family_status_report;10162;9803;10952;_write_ac08_weak_family_status_report
convert_image_variants;write;3;_write_ac08_weak_family_status_report;0;_write_ac08_weak_family_status_report;write;11071;10952;0;f.write
convert_image_variants;_write_pixel_delta2_ranking;2;convert_range;11074;convert_range;_write_pixel_delta2_ranking;10161;9803;11074;_write_pixel_delta2_ranking
convert_image_variants;calculate_delta2_stats;3;_write_pixel_delta2_ranking;0;_write_pixel_delta2_ranking;calculate_delta2_stats;11099;11074;0;Action.calculate_delta2_stats
convert_image_variants;write;3;_write_pixel_delta2_ranking;0;_write_pixel_delta2_ranking;write;11124;11074;0;f.write
convert_image_variants;render_svg_to_numpy;3;_write_pixel_delta2_ranking;0;_write_pixel_delta2_ranking;render_svg_to_numpy;11095;11074;0;Action.render_svg_to_numpy
convert_image_variants;update_successful_conversions_manifest_with_metrics;2;convert_range;11463;convert_range;update_successful_conversions_manifest_with_metrics;10201;9803;11463;update_successful_conversions_manifest_with_metrics
convert_image_variants;collect_successful_conversion_quality_metrics;3;update_successful_conversions_manifest_with_metrics;11153;update_successful_conversions_manifest_with_metrics;collect_successful_conversion_quality_metrics;11482;11463;11153;collect_successful_conversion_quality_metrics
convert_image_variants;render_svg_to_numpy;4;collect_successful_conversion_quality_metrics;0;collect_successful_conversion_quality_metrics;render_svg_to_numpy;11219;11153;0;Action.render_svg_to_numpy
convert_image_variants;_read_validation_log_details;4;collect_successful_conversion_quality_metrics;8690;collect_successful_conversion_quality_metrics;_read_validation_log_details;11195;11153;8690;_read_validation_log_details
convert_image_variants;_load_iteration_log_rows;4;collect_successful_conversion_quality_metrics;11127;collect_successful_conversion_quality_metrics;_load_iteration_log_rows;11169;11153;11127;_load_iteration_log_rows
convert_image_variants;_find_image_path_by_variant;4;collect_successful_conversion_quality_metrics;11144;collect_successful_conversion_quality_metrics;_find_image_path_by_variant;11176;11153;11144;_find_image_path_by_variant
convert_image_variants;_read_successful_conversion_manifest_metrics;3;update_successful_conversions_manifest_with_metrics;11287;update_successful_conversions_manifest_with_metrics;_read_successful_conversion_manifest_metrics;11481;11463;11287;_read_successful_conversion_manifest_metrics
convert_image_variants;_parse_successful_conversion_manifest_line;4;_read_successful_conversion_manifest_metrics;11257;_read_successful_conversion_manifest_metrics;_parse_successful_conversion_manifest_line;11294;11287;11257;_parse_successful_conversion_manifest_line
convert_image_variants;_restore_successful_conversion_snapshot;3;update_successful_conversions_manifest_with_metrics;11315;update_successful_conversions_manifest_with_metrics;_restore_successful_conversion_snapshot;11506;11463;11315;_restore_successful_conversion_snapshot
convert_image_variants;_successful_conversion_snapshot_paths;4;_restore_successful_conversion_snapshot;11305;_restore_successful_conversion_snapshot;_successful_conversion_snapshot_paths;11317;11315;11305;_successful_conversion_snapshot_paths
convert_image_variants;_successful_conversion_snapshot_dir;5;_successful_conversion_snapshot_paths;11300;_successful_conversion_snapshot_paths;_successful_conversion_snapshot_dir;11306;11305;11300;_successful_conversion_snapshot_dir
convert_image_variants;_store_successful_conversion_snapshot;3;update_successful_conversions_manifest_with_metrics;11334;update_successful_conversions_manifest_with_metrics;_store_successful_conversion_snapshot;11499;11463;11334;_store_successful_conversion_snapshot
convert_image_variants;_successful_conversion_snapshot_paths;4;_store_successful_conversion_snapshot;11305;_store_successful_conversion_snapshot;_successful_conversion_snapshot_paths;11336;11334;11305;_successful_conversion_snapshot_paths
convert_image_variants;_successful_conversion_snapshot_dir;5;_successful_conversion_snapshot_paths;11300;_successful_conversion_snapshot_paths;_successful_conversion_snapshot_dir;11306;11305;11300;_successful_conversion_snapshot_dir
convert_image_variants;_is_successful_conversion_candidate_better;3;update_successful_conversions_manifest_with_metrics;11351;update_successful_conversions_manifest_with_metrics;_is_successful_conversion_candidate_better;11495;11463;11351;_is_successful_conversion_candidate_better
convert_image_variants;_evaluate_quality_pass_candidate;4;_is_successful_conversion_candidate_better;9203;_is_successful_conversion_candidate_better;_evaluate_quality_pass_candidate;11368;11351;9203;_evaluate_quality_pass_candidate
convert_image_variants;_successful_conversion_metrics_available;4;_is_successful_conversion_candidate_better;11236;_is_successful_conversion_candidate_better;_successful_conversion_metrics_available;11358;11351;11236;_successful_conversion_metrics_available
convert_image_variants;_merge_successful_conversion_metrics;3;update_successful_conversions_manifest_with_metrics;11375;update_successful_conversions_manifest_with_metrics;_merge_successful_conversion_metrics;11503;11463;11375;_merge_successful_conversion_metrics
convert_image_variants;_format_successful_conversion_manifest_line;3;update_successful_conversions_manifest_with_metrics;11389;update_successful_conversions_manifest_with_metrics;_format_successful_conversion_manifest_line;11533;11463;11389;_format_successful_conversion_manifest_line
convert_image_variants;_successful_conversion_metrics_available;4;_format_successful_conversion_manifest_line;11236;_format_successful_conversion_manifest_line;_successful_conversion_metrics_available;11391;11389;11236;_successful_conversion_metrics_available
convert_image_variants;_latest_failed_conversion_manifest_entry;3;update_successful_conversions_manifest_with_metrics;11430;update_successful_conversions_manifest_with_metrics;_latest_failed_conversion_manifest_entry;11539;11463;11430;_latest_failed_conversion_manifest_entry
convert_image_variants;_sorted_successful_conversion_metrics_rows;3;update_successful_conversions_manifest_with_metrics;11559;update_successful_conversions_manifest_with_metrics;_sorted_successful_conversion_metrics_rows;11557;11463;11559;_sorted_successful_conversion_metrics_rows
